m_H,tanb,Br_B_Xs_H,Br_K_pi_H,Br_eta_pi_H,Br_eta_prime_pi_H,Br_pi_semilep,Br_K_semilep,Br_Upsilon_gamma_H,Br_B_Xs_HH,Br_K_pi_HH
6.1545454545e-01,2.1544346900e+01,8.5792339808e-02,0.0000000000e+00,0.0000000000e+00,9.9567570367e-17,0.0000000000e+00,0.0000000000e+00,2.3240341435e-13,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,2.3101297001e+01,7.4615869738e-02,0.0000000000e+00,0.0000000000e+00,6.5499607930e-17,0.0000000000e+00,0.0000000000e+00,1.5288444285e-13,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,2.4770763560e+01,6.4895616057e-02,0.0000000000e+00,0.0000000000e+00,4.3089102714e-17,0.0000000000e+00,0.0000000000e+00,1.0057546403e-13,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,2.6560877829e+01,5.6441790853e-02,0.0000000000e+00,0.0000000000e+00,2.8346740018e-17,0.0000000000e+00,0.0000000000e+00,6.6164908327e-14,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,2.8480358684e+01,4.9089354043e-02,0.0000000000e+00,0.0000000000e+00,1.8648538760e-17,0.0000000000e+00,0.0000000000e+00,4.3528069073e-14,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,3.0538555088e+01,4.2694783205e-02,0.0000000000e+00,0.0000000000e+00,1.2268507314e-17,0.0000000000e+00,0.0000000000e+00,2.8636261568e-14,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,3.2745491629e+01,3.7133265776e-02,0.0000000000e+00,0.0000000000e+00,8.0712945010e-18,0.0000000000e+00,0.0000000000e+00,1.8839431286e-14,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,3.5111917342e+01,3.2296258206e-02,0.0000000000e+00,0.0000000000e+00,5.3100500848e-18,0.0000000000e+00,0.0000000000e+00,1.2394334476e-14,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,3.7649358068e+01,2.8089363974e-02,0.0000000000e+00,0.0000000000e+00,3.4934737217e-18,0.0000000000e+00,0.0000000000e+00,8.1542134437e-15,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,4.0370172586e+01,2.4430488705e-02,0.0000000000e+00,0.0000000000e+00,2.2983667784e-18,0.0000000000e+00,0.0000000000e+00,5.3646813389e-15,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,4.3287612811e+01,2.1248236127e-02,0.0000000000e+00,0.0000000000e+00,1.5121114141e-18,0.0000000000e+00,0.0000000000e+00,3.5294609904e-15,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,4.6415888336e+01,1.8480513358e-02,0.0000000000e+00,0.0000000000e+00,9.9483374924e-19,0.0000000000e+00,0.0000000000e+00,2.3220689144e-15,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,4.9770235643e+01,1.6073318169e-02,0.0000000000e+00,0.0000000000e+00,6.5451438486e-19,0.0000000000e+00,0.0000000000e+00,1.5277200922e-15,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,5.3366992312e+01,1.3979684441e-02,0.0000000000e+00,0.0000000000e+00,4.3061543503e-19,0.0000000000e+00,0.0000000000e+00,1.0051113731e-15,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,5.7223676594e+01,1.2158765152e-02,0.0000000000e+00,0.0000000000e+00,2.8330972170e-19,0.0000000000e+00,0.0000000000e+00,6.6128104158e-16,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,6.1359072734e+01,1.0575034943e-02,0.0000000000e+00,0.0000000000e+00,1.8639517084e-19,0.0000000000e+00,0.0000000000e+00,4.3507011331e-16,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,6.5793322466e+01,9.1975966511e-03,0.0000000000e+00,0.0000000000e+00,1.2263345410e-19,0.0000000000e+00,0.0000000000e+00,2.8624213025e-16,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,7.0548023107e+01,7.9995782398e-03,0.0000000000e+00,0.0000000000e+00,8.0683409831e-20,0.0000000000e+00,0.0000000000e+00,1.8832537398e-16,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,7.5646332755e+01,6.9576083453e-03,0.0000000000e+00,0.0000000000e+00,5.3083601293e-20,0.0000000000e+00,0.0000000000e+00,1.2390389904e-16,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,8.1113083079e+01,6.0513601720e-03,0.0000000000e+00,0.0000000000e+00,3.4925067447e-20,0.0000000000e+00,0.0000000000e+00,8.1519563960e-17,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,8.6974900262e+01,5.2631548311e-03,0.0000000000e+00,0.0000000000e+00,2.2978134772e-20,0.0000000000e+00,0.0000000000e+00,5.3633898634e-17,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,9.3260334688e+01,4.5776163703e-03,0.0000000000e+00,0.0000000000e+00,1.5117948141e-20,0.0000000000e+00,0.0000000000e+00,3.5287220055e-17,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,1.0000000000e+02,3.9813717541e-03,0.0000000000e+00,0.0000000000e+00,9.9465258863e-21,0.0000000000e+00,0.0000000000e+00,2.3216460624e-17,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,1.0722672220e+02,3.4627899377e-03,0.0000000000e+00,0.0000000000e+00,6.5441072286e-21,0.0000000000e+00,0.0000000000e+00,1.5274781318e-17,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,1.1497569954e+02,3.0117549367e-03,0.0000000000e+00,0.0000000000e+00,4.3055611819e-21,0.0000000000e+00,0.0000000000e+00,1.0049729201e-17,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,1.2328467394e+02,2.6194684635e-03,0.0000000000e+00,0.0000000000e+00,2.8327577960e-21,0.0000000000e+00,0.0000000000e+00,6.6120181639e-18,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,1.3219411485e+02,2.2782782764e-03,0.0000000000e+00,0.0000000000e+00,1.8637574852e-21,0.0000000000e+00,0.0000000000e+00,4.3502477912e-18,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,1.4174741629e+02,1.9815288916e-03,0.0000000000e+00,0.0000000000e+00,1.2262234022e-21,0.0000000000e+00,0.0000000000e+00,2.8621618904e-18,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,1.5199110830e+02,1.7234317430e-03,0.0000000000e+00,0.0000000000e+00,8.0677050207e-22,0.0000000000e+00,0.0000000000e+00,1.8831052981e-18,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,1.6297508346e+02,1.4989522572e-03,0.0000000000e+00,0.0000000000e+00,5.3079962155e-22,0.0000000000e+00,0.0000000000e+00,1.2389540483e-18,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,1.7475284000e+02,1.3037116389e-03,0.0000000000e+00,0.0000000000e+00,3.4922985034e-22,0.0000000000e+00,0.0000000000e+00,8.1514703343e-19,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,1.8738174229e+02,1.1339014500e-03,0.0000000000e+00,0.0000000000e+00,2.2976943157e-22,0.0000000000e+00,0.0000000000e+00,5.3631117253e-19,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,2.0092330026e+02,9.8620931658e-04,0.0000000000e+00,0.0000000000e+00,1.5117266264e-22,0.0000000000e+00,0.0000000000e+00,3.5285628467e-19,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,2.1544346900e+02,8.5775431330e-04,0.0000000000e+00,0.0000000000e+00,9.9461356955e-23,0.0000000000e+00,0.0000000000e+00,2.3215549869e-19,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,2.3101297001e+02,7.4603076470e-04,0.0000000000e+00,0.0000000000e+00,6.5438839493e-23,0.0000000000e+00,0.0000000000e+00,1.5274260156e-19,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,2.4770763560e+02,6.4885936693e-04,0.0000000000e+00,0.0000000000e+00,4.3054334144e-23,0.0000000000e+00,0.0000000000e+00,1.0049430975e-19,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,2.6560877829e+02,5.6434467634e-04,0.0000000000e+00,0.0000000000e+00,2.8326846833e-23,0.0000000000e+00,0.0000000000e+00,6.6118475096e-20,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,2.8480358684e+02,4.9083813549e-04,0.0000000000e+00,0.0000000000e+00,1.8637156476e-23,0.0000000000e+00,0.0000000000e+00,4.3501501370e-20,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,3.0538555088e+02,4.2690591534e-04,0.0000000000e+00,0.0000000000e+00,1.2261994614e-23,0.0000000000e+00,0.0000000000e+00,2.8621060095e-20,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,3.2745491629e+02,3.7130094607e-04,0.0000000000e+00,0.0000000000e+00,8.0675680229e-24,0.0000000000e+00,0.0000000000e+00,1.8830733210e-20,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,3.5111917342e+02,3.2293859121e-04,0.0000000000e+00,0.0000000000e+00,5.3079178208e-24,0.0000000000e+00,0.0000000000e+00,1.2389357499e-20,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,3.7649358068e+02,2.8087549014e-04,0.0000000000e+00,0.0000000000e+00,3.4922536432e-24,0.0000000000e+00,0.0000000000e+00,8.1513656248e-21,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,4.0370172586e+02,2.4429115663e-04,0.0000000000e+00,0.0000000000e+00,2.2976686452e-24,0.0000000000e+00,0.0000000000e+00,5.3630518070e-21,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,4.3287612811e+02,2.1247197411e-04,0.0000000000e+00,0.0000000000e+00,1.5117119368e-24,0.0000000000e+00,0.0000000000e+00,3.5285285593e-21,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,4.6415888336e+02,1.8479727567e-04,0.0000000000e+00,0.0000000000e+00,9.9460516363e-25,0.0000000000e+00,0.0000000000e+00,2.3215353664e-21,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,4.9770235643e+02,1.6072723721e-04,0.0000000000e+00,0.0000000000e+00,6.5438358478e-25,0.0000000000e+00,0.0000000000e+00,1.5274147881e-21,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,5.3366992312e+02,1.3979234745e-04,0.0000000000e+00,0.0000000000e+00,4.3054058893e-25,0.0000000000e+00,0.0000000000e+00,1.0049366728e-21,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,5.7223676594e+02,1.2158424962e-04,0.0000000000e+00,0.0000000000e+00,2.8326689323e-25,0.0000000000e+00,0.0000000000e+00,6.6118107448e-22,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,6.1359072734e+02,1.0574777595e-04,0.0000000000e+00,0.0000000000e+00,1.8637066345e-25,0.0000000000e+00,0.0000000000e+00,4.3501290992e-22,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,6.5793322466e+02,9.1974019716e-05,0.0000000000e+00,0.0000000000e+00,1.2261943036e-25,0.0000000000e+00,0.0000000000e+00,2.8620939706e-22,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,7.0548023107e+02,7.9994309687e-05,0.0000000000e+00,0.0000000000e+00,8.0675385088e-26,0.0000000000e+00,0.0000000000e+00,1.8830664321e-22,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,7.5646332755e+02,6.9574969380e-05,0.0000000000e+00,0.0000000000e+00,5.3079009309e-26,0.0000000000e+00,0.0000000000e+00,1.2389318076e-22,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,8.1113083079e+02,6.0512758950e-05,0.0000000000e+00,0.0000000000e+00,3.4922439788e-26,0.0000000000e+00,0.0000000000e+00,8.1513430669e-23,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,8.6974900262e+02,5.2630910778e-05,0.0000000000e+00,0.0000000000e+00,2.2976631146e-26,0.0000000000e+00,0.0000000000e+00,5.3630388978e-23,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,9.3260334688e+02,4.5775681427e-05,0.0000000000e+00,0.0000000000e+00,1.5117087718e-26,0.0000000000e+00,0.0000000000e+00,3.5285211719e-23,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,1.0000000000e+03,3.9813352713e-05,0.0000000000e+00,0.0000000000e+00,9.9460335256e-27,0.0000000000e+00,0.0000000000e+00,2.3215311391e-23,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,1.0722672220e+03,3.4627623395e-05,0.0000000000e+00,0.0000000000e+00,6.5438254854e-27,0.0000000000e+00,0.0000000000e+00,1.5274123694e-23,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,1.1497569954e+03,3.0117340595e-05,0.0000000000e+00,0.0000000000e+00,4.3053999579e-27,0.0000000000e+00,0.0000000000e+00,1.0049352883e-23,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,1.2328467394e+03,2.6194526705e-05,0.0000000000e+00,0.0000000000e+00,2.8326655392e-27,0.0000000000e+00,0.0000000000e+00,6.6118028249e-24,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,1.3219411485e+03,2.2782663295e-05,0.0000000000e+00,0.0000000000e+00,1.8637046932e-27,0.0000000000e+00,0.0000000000e+00,4.3501245680e-24,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,1.4174741629e+03,1.9815198541e-05,0.0000000000e+00,0.0000000000e+00,1.2261931926e-27,0.0000000000e+00,0.0000000000e+00,2.8620913773e-24,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,1.5199110830e+03,1.7234249065e-05,0.0000000000e+00,0.0000000000e+00,8.0675321482e-28,0.0000000000e+00,0.0000000000e+00,1.8830649474e-24,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,1.6297508346e+03,1.4989470857e-05,0.0000000000e+00,0.0000000000e+00,5.3078972913e-28,0.0000000000e+00,0.0000000000e+00,1.2389309581e-24,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,1.7475284000e+03,1.3037077268e-05,0.0000000000e+00,0.0000000000e+00,3.4922418978e-28,0.0000000000e+00,0.0000000000e+00,8.1513382097e-25,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,1.8738174229e+03,1.1338984906e-05,0.0000000000e+00,0.0000000000e+00,2.2976619235e-28,0.0000000000e+00,0.0000000000e+00,5.3630361178e-25,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,2.0092330026e+03,9.8620707790e-06,0.0000000000e+00,0.0000000000e+00,1.5117080917e-28,0.0000000000e+00,0.0000000000e+00,3.5285195844e-25,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,2.1544346900e+03,8.5775261982e-06,0.0000000000e+00,0.0000000000e+00,9.9460296256e-29,0.0000000000e+00,0.0000000000e+00,2.3215302288e-25,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,2.3101297001e+03,7.4602948364e-06,0.0000000000e+00,0.0000000000e+00,6.5438232479e-29,0.0000000000e+00,0.0000000000e+00,1.5274118471e-25,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,2.4770763560e+03,6.4885839786e-06,0.0000000000e+00,0.0000000000e+00,4.3053986806e-29,0.0000000000e+00,0.0000000000e+00,1.0049349902e-25,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,2.6560877829e+03,5.6434394327e-06,0.0000000000e+00,0.0000000000e+00,2.8326648093e-29,0.0000000000e+00,0.0000000000e+00,6.6118011212e-26,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,2.8480358684e+03,4.9083758095e-06,0.0000000000e+00,0.0000000000e+00,1.8637042758e-29,0.0000000000e+00,0.0000000000e+00,4.3501235938e-26,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,3.0538555088e+03,4.2690549584e-06,0.0000000000e+00,0.0000000000e+00,1.2261929526e-29,0.0000000000e+00,0.0000000000e+00,2.8620908170e-26,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,3.2745491629e+03,3.7130062874e-06,0.0000000000e+00,0.0000000000e+00,8.0675307669e-30,0.0000000000e+00,0.0000000000e+00,1.8830646250e-26,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,3.5111917342e+03,3.2293835116e-06,0.0000000000e+00,0.0000000000e+00,5.3078965050e-30,0.0000000000e+00,0.0000000000e+00,1.2389307745e-26,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,3.7649358068e+03,2.8087530855e-06,0.0000000000e+00,0.0000000000e+00,3.4922414438e-30,0.0000000000e+00,0.0000000000e+00,8.1513371500e-27,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,4.0370172586e+03,2.4429101926e-06,0.0000000000e+00,0.0000000000e+00,2.2976616608e-30,0.0000000000e+00,0.0000000000e+00,5.3630355046e-27,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,4.3287612811e+03,2.1247187020e-06,0.0000000000e+00,0.0000000000e+00,1.5117079447e-30,0.0000000000e+00,0.0000000000e+00,3.5285192411e-27,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,4.6415888336e+03,1.8479719707e-06,0.0000000000e+00,0.0000000000e+00,9.9460287998e-31,0.0000000000e+00,0.0000000000e+00,2.3215300361e-27,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,4.9770235643e+03,1.6072717775e-06,0.0000000000e+00,0.0000000000e+00,6.5438227674e-31,0.0000000000e+00,0.0000000000e+00,1.5274117350e-27,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,5.3366992312e+03,1.3979230247e-06,0.0000000000e+00,0.0000000000e+00,4.3053983926e-31,0.0000000000e+00,0.0000000000e+00,1.0049349230e-27,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,5.7223676594e+03,1.2158421560e-06,0.0000000000e+00,0.0000000000e+00,2.8326646763e-31,0.0000000000e+00,0.0000000000e+00,6.6118008107e-28,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,6.1359072734e+03,1.0574775021e-06,0.0000000000e+00,0.0000000000e+00,1.8637041750e-31,0.0000000000e+00,0.0000000000e+00,4.3501233584e-28,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,6.5793322466e+03,9.1974000245e-07,0.0000000000e+00,0.0000000000e+00,1.2261928976e-31,0.0000000000e+00,0.0000000000e+00,2.8620906886e-28,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,7.0548023107e+03,7.9994294958e-07,0.0000000000e+00,0.0000000000e+00,8.0675304010e-32,0.0000000000e+00,0.0000000000e+00,1.8830645396e-28,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,7.5646332755e+03,6.9574958238e-07,0.0000000000e+00,0.0000000000e+00,5.3078963596e-32,0.0000000000e+00,0.0000000000e+00,1.2389307406e-28,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,8.1113083079e+03,6.0512750522e-07,0.0000000000e+00,0.0000000000e+00,3.4922413381e-32,0.0000000000e+00,0.0000000000e+00,8.1513369031e-29,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,8.6974900262e+03,5.2630904402e-07,0.0000000000e+00,0.0000000000e+00,2.2976616241e-32,0.0000000000e+00,0.0000000000e+00,5.3630354188e-29,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,9.3260334688e+03,4.5775676603e-07,0.0000000000e+00,0.0000000000e+00,1.5117079170e-32,0.0000000000e+00,0.0000000000e+00,3.5285191766e-29,2.4681931328e-05,0.0000000000e+00
6.1545454545e-01,1.0000000000e+04,3.9813349064e-07,0.0000000000e+00,0.0000000000e+00,9.9460288746e-33,0.0000000000e+00,0.0000000000e+00,2.3215300535e-29,2.4681931328e-05,0.0000000000e+00
7.1636363636e-01,1.0000000000e+01,3.9226697377e-01,0.0000000000e+00,0.0000000000e+00,6.6340311129e-15,0.0000000000e+00,0.0000000000e+00,2.3296916704e-11,2.0956291234e-05,0.0000000000e+00
7.1636363636e-01,1.0722672220e+01,3.4113327206e-01,0.0000000000e+00,0.0000000000e+00,4.3618877686e-15,0.0000000000e+00,0.0000000000e+00,1.5317765969e-11,2.0956291234e-05,0.0000000000e+00
7.1636363636e-01,1.1497569954e+01,2.9666960251e-01,0.0000000000e+00,0.0000000000e+00,2.8681958167e-15,0.0000000000e+00,0.0000000000e+00,1.0072325242e-11,2.0956291234e-05,0.0000000000e+00
7.1636363636e-01,1.2328467394e+01,2.5800481527e-01,0.0000000000e+00,0.0000000000e+00,1.8861469222e-15,0.0000000000e+00,0.0000000000e+00,6.6236360654e-12,2.0956291234e-05,0.0000000000e+00
7.1636363636e-01,1.3219411485e+01,2.2438179959e-01,0.0000000000e+00,0.0000000000e+00,1.2404246472e-15,0.0000000000e+00,0.0000000000e+00,4.3560346933e-12,2.0956291234e-05,0.0000000000e+00
7.1636363636e-01,1.4174741629e+01,1.9514249330e-01,0.0000000000e+00,0.0000000000e+00,8.1581127558e-16,0.0000000000e+00,0.0000000000e+00,2.8649077778e-12,2.0956291234e-05,0.0000000000e+00
7.1636363636e-01,1.5199110830e+01,1.6971487744e-01,0.0000000000e+00,0.0000000000e+00,5.3657478498e-16,0.0000000000e+00,0.0000000000e+00,1.8843050113e-12,2.0956291234e-05,0.0000000000e+00
7.1636363636e-01,1.6297508346e+01,1.4760168962e-01,0.0000000000e+00,0.0000000000e+00,3.5293056581e-16,0.0000000000e+00,0.0000000000e+00,1.2393963571e-12,2.0956291234e-05,0.0000000000e+00
7.1636363636e-01,1.7475284000e+01,1.2837062657e-01,0.0000000000e+00,0.0000000000e+00,2.3214766647e-16,0.0000000000e+00,0.0000000000e+00,8.1523959667e-13,2.0956291234e-05,0.0000000000e+00
7.1636363636e-01,1.8738174229e+01,1.1164583720e-01,0.0000000000e+00,0.0000000000e+00,1.5270501899e-16,0.0000000000e+00,0.0000000000e+00,5.3625858051e-13,2.0956291234e-05,0.0000000000e+00
7.1636363636e-01,2.0092330026e+01,9.7100534850e-02,0.0000000000e+00,0.0000000000e+00,1.0045103491e-16,0.0000000000e+00,0.0000000000e+00,3.5275677084e-13,2.0956291234e-05,0.0000000000e+00
7.1636363636e-01,2.1544346900e+01,8.4450580083e-02,0.0000000000e+00,0.0000000000e+00,6.6079393920e-17,0.0000000000e+00,0.0000000000e+00,2.3205289662e-13,2.0956291234e-05,0.0000000000e+00
7.1636363636e-01,2.3101297001e+01,7.3448905778e-02,0.0000000000e+00,0.0000000000e+00,4.3469719890e-17,0.0000000000e+00,0.0000000000e+00,1.5265385799e-13,2.0956291234e-05,0.0000000000e+00
7.1636363636e-01,2.4770763560e+01,6.3880673187e-02,0.0000000000e+00,0.0000000000e+00,2.8596678430e-17,0.0000000000e+00,0.0000000000e+00,1.0042377313e-13,2.0956291234e-05,0.0000000000e+00
7.1636363636e-01,2.6560877829e+01,5.5559062610e-02,0.0000000000e+00,0.0000000000e+00,1.8812705714e-17,0.0000000000e+00,0.0000000000e+00,6.6065116449e-14,2.0956291234e-05,0.0000000000e+00
7.1636363636e-01,2.8480358684e+01,4.8321615130e-02,0.0000000000e+00,0.0000000000e+00,1.2376360438e-17,0.0000000000e+00,0.0000000000e+00,4.3462418748e-14,2.0956291234e-05,0.0000000000e+00
7.1636363636e-01,3.0538555088e+01,4.2027052960e-02,0.0000000000e+00,0.0000000000e+00,8.1421644078e-18,0.0000000000e+00,0.0000000000e+00,2.8593071509e-14,2.0956291234e-05,0.0000000000e+00
7.1636363636e-01,3.2745491629e+01,3.6552515558e-02,0.0000000000e+00,0.0000000000e+00,5.3566261264e-18,0.0000000000e+00,0.0000000000e+00,1.8811017096e-14,2.0956291234e-05,0.0000000000e+00
7.1636363636e-01,3.5111917342e+01,3.1791156956e-02,0.0000000000e+00,0.0000000000e+00,3.5240881141e-18,0.0000000000e+00,0.0000000000e+00,1.2375640973e-14,2.0956291234e-05,0.0000000000e+00
7.1636363636e-01,3.7649358068e+01,2.7650056957e-02,0.0000000000e+00,0.0000000000e+00,2.3184921089e-18,0.0000000000e+00,0.0000000000e+00,8.1419150170e-15,2.0956291234e-05,0.0000000000e+00
7.1636363636e-01,4.0370172586e+01,2.4048405113e-02,0.0000000000e+00,0.0000000000e+00,1.5253428718e-18,0.0000000000e+00,0.0000000000e+00,5.3565901674e-15,2.0956291234e-05,0.0000000000e+00
7.1636363636e-01,4.3287612811e+01,2.0915921760e-02,0.0000000000e+00,0.0000000000e+00,1.0035336347e-18,0.0000000000e+00,0.0000000000e+00,3.5241377526e-15,2.0956291234e-05,0.0000000000e+00
7.1636363636e-01,4.6415888336e+01,1.8191485127e-02,0.0000000000e+00,0.0000000000e+00,6.6023516450e-19,0.0000000000e+00,0.0000000000e+00,2.3185667011e-15,2.0956291234e-05,0.0000000000e+00
7.1636363636e-01,4.9770235643e+01,1.5821937560e-02,0.0000000000e+00,0.0000000000e+00,4.3437751572e-19,0.0000000000e+00,0.0000000000e+00,1.5254159394e-15,2.0956291234e-05,0.0000000000e+00
7.1636363636e-01,5.3366992312e+01,1.3761047470e-02,0.0000000000e+00,0.0000000000e+00,2.8578388379e-19,0.0000000000e+00,0.0000000000e+00,1.0035954343e-15,2.0956291234e-05,0.0000000000e+00
7.1636363636e-01,5.7223676594e+01,1.1968606669e-02,0.0000000000e+00,0.0000000000e+00,1.8802241164e-19,0.0000000000e+00,0.0000000000e+00,6.6028367789e-16,2.0956291234e-05,0.0000000000e+00
